,Brand,Model,Price,Date
2341,Apple,iPad pro 12.9吋 第三代 （2018款） wifi 256GB (4G+HK$300),4000,2021-12-10 00:00:00
2342,Apple,iPad pro 12.9吋 第三代（2018款）wifi 512GB(4G+HK$300),4600,2021-12-10 00:00:00
2343,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 128GB (4G+HK$350),4200,2021-12-10 00:00:00
2344,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 256GB (4G+HK$350),4900,2021-12-10 00:00:00
2345,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 512GB (4G+HK$350),5200,2021-12-10 00:00:00
2346,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 1T (4G+HK$300),5500,2021-12-10 00:00:00
2347,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 64GB (4G+HK$350),3300,2021-12-10 00:00:00
2348,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 256GB (4G+HK$350),3850,2021-12-10 00:00:00
2349,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 512GB (4G+HK$350),4150,2021-12-10 00:00:00
2350,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 1T (4G+HK$300),4350,2021-12-10 00:00:00
2351,Apple,iPad pro 12.9吋 第二代 （2017款）wifi 64GB (4G+HK$300),2150,2021-12-10 00:00:00
2352,Apple,iPad pro 12.9吋 第二代（2017款）wifi 256GB (4G+HK$300),2600,2021-12-10 00:00:00
2353,Apple,iPad pro 12.9吋 第二代（2017款）wifi 512GB (4G+HK$350),3000,2021-12-10 00:00:00
2354,Apple,iPad pro 10.5吋 第二代（2017款）wifi 64GB (4G+HK$250),1600,2021-12-10 00:00:00
2355,Apple,iPad pro 10.5吋 第二代 （2017款）wifi 256GB (4G+HK$250),2100,2021-12-10 00:00:00
2356,Apple,iPad pro 10.5吋 第二代（2017款）wifi 512GB (4G+HK$250),2400,2021-12-10 00:00:00
2357,Apple,iPad pro 12.9吋 第一代（2015款） wifi 32GB (4G+HK$200),1550,2021-12-10 00:00:00
2358,Apple,iPad pro 12.9吋 第一代（2015款） wifi 128GB (4G+HK$200),1900,2021-12-10 00:00:00
2359,Apple,iPad pro 12.9吋 第一代（2015款） wifi 256GB (4G+HK$200),2200,2021-12-10 00:00:00
2360,Apple,iPad pro 9.7inch 第一代（2016款）wifi 32GB (4G+HK$200),1100,2021-12-10 00:00:00
2361,Apple,iPad pro 9.7inch 第一代（2016款）wifi 128GB (4G+HK$200),1300,2021-12-10 00:00:00
2362,Apple,iPad pro 9.7inch 第一代（2016款）wifi 256GB (4G+HK$200),1500,2021-12-10 00:00:00
2363,Apple,iPad air4 wifi 64GB (4G+HK$300),3400,2021-12-10 00:00:00
2364,Apple,iPad air4 wifi 256GB (4G+HK$300),4000,2021-12-10 00:00:00
2365,Apple,iPad air3 wifi 回收價64GB (4G+HK$250),2200,2021-12-10 00:00:00
2366,Apple,iPad air3 wifi 256GB (4G+HK$250),2800,2021-12-10 00:00:00
2367,Apple,iPad air2 回收價wifi 16GB (4G+HK$200),650,2021-12-10 00:00:00
2368,Apple,iPad air2 wifi 64GB (4G+HK$200),850,2021-12-10 00:00:00
2369,Apple,iPad air2 wifi 128GB (4G+HK$200),1050,2021-12-10 00:00:00
2370,Apple,iPad air回收價 wifi16GB (3G+HK$100),350,2021-12-10 00:00:00
2371,Apple,iPad air wifi32GB (3G+HK$100),450,2021-12-10 00:00:00
2372,Apple,iPad air wifi64GB (3G+HK$100),550,2021-12-10 00:00:00
2373,Apple,iPad 8回收價（2020） wifi32GB (3G+HK$300),1700,2021-12-10 00:00:00
2374,Apple,iPad 8（2020） wifi128GB (3G+HK$300),2200,2021-12-10 00:00:00
2375,Apple,iPad 7回收價（2019） wifi32GB (3G+HK$250),1400,2021-12-10 00:00:00
2376,Apple,iPad 7（2019） wifi128GB (3G+HK$250),1800,2021-12-10 00:00:00
2377,Apple,iPad 6（2018） wifi32GB (3G+HK$200),1100,2021-12-10 00:00:00
2378,Apple,iPad 6（2018） wifi128GB (3G+HK$200),1400,2021-12-10 00:00:00
2379,Apple,iPad 5（2017） wifi32GB (3G+HK$200),900,2021-12-10 00:00:00
2380,Apple,iPad 5（2017） wifi128GB (3G+HK$200),1150,2021-12-10 00:00:00
2381,Apple,iPad mini5回收價 wifi 64GB (4G+HK$450),1700,2021-12-10 00:00:00
2382,Apple,iPad mini5 wifi 256GB (4G+HK$450),2200,2021-12-10 00:00:00
2383,Apple,iPad mini4 wifi16GB (4G+HK$200),700,2021-12-10 00:00:00
2384,Apple,iPad mini4 wifi64GB (4G+HK$200),950,2021-12-10 00:00:00
2385,Apple,iPad mini4 wifi128GB (4G+HK$200),1100,2021-12-10 00:00:00
2386,Apple,iPad mini3 wifi16GB (4G+HK$100),400,2021-12-10 00:00:00
2387,Apple,iPad mini3 wifi64GB (4G+HK$100),550,2021-12-10 00:00:00
2388,Apple,iPad mini3 wifi128GB (4G+HK$100),650,2021-12-10 00:00:00
2389,Apple,iPad mini2 wifi16GB (3G+HK$50),300,2021-12-10 00:00:00
2390,Apple,iPad mini2 wifi32GB (3G+HK$50),400,2021-12-10 00:00:00
2391,Apple,iPad mini2 wifi64GB (3G+HK$50),500,2021-12-10 00:00:00
2392,Apple,iPad mini2 wifi128GB (3G+HK$50),550,2021-12-10 00:00:00
2393,Apple,iPad mini 1 wifi16GB (3G+HK$50),100,2021-12-10 00:00:00
2394,Apple,iPad mini 1 wifi32GB (3G+HK$50),150,2021-12-10 00:00:00
2395,Apple,iPad mini 1 wifi64GB (3G+HK$50),150,2021-12-10 00:00:00
2396,Samsung,Galaxy Tab S 8.4 (T700 - wifi),500,2021-12-10 00:00:00
2397,Samsung,Galaxy Tab S 8.4 (T705 - 4G),600,2021-12-10 00:00:00
2398,Xiaomi, 小米 11 pro (8+128GB) （8+256GB/+HK$300）（12+256GB/+HK$500）,3800,2021-12-10 00:00:00
2399,Xiaomi, 小米 11 (8+128GB) （8+256GB/+HK$300）（12+256GB/+HK$500）,2800,2021-12-10 00:00:00
2400,Xiaomi, 小米 10 pro (8+256GB) （12+256GB/+HK$250）（12+512GB/+HK$500）,2350,2021-12-10 00:00:00
2401,Xiaomi, 小米 10 (8+128GB) （8+256GB/+HK$200）（12+256GB/+HK$400）,1800,2021-12-10 00:00:00
2402,Xiaomi, 小米 10T pro (8+256GB),2000,2021-12-10 00:00:00
2403,Xiaomi, 小米 9pro (8+128GB) （8+256GB/+HK$200）（12+256GB/+HK$400）,1400,2021-12-10 00:00:00
2404,Xiaomi,小米9  (6+128GB) （8+128GB/+HK$100）（8+256GB/+HK$300）,1000,2021-12-10 00:00:00
2405,Xiaomi,小米10 lite (6+128GB) （8+128GB/+HK$150）（8+256GB/+HK$300),850,2021-12-10 00:00:00
2406,APPLE,iPhone 12 64g,3900,2022-02-12 00:00:00
2407,APPLE,iPhone 12 128g,4400,2022-02-12 00:00:00
2408,APPLE,iPhone 12 256g,4700,2022-02-12 00:00:00
2409,APPLE,iPhone 12 pro 128GB,5400,2022-02-12 00:00:00
2410,APPLE,iPhone 12 pro 256GB,6000,2022-02-12 00:00:00
2411,APPLE,iPhone 12 pro 512GB,6200,2022-02-12 00:00:00
2412,APPLE,iPhone 12 pro max 128GB,6300,2022-02-12 00:00:00
2413,APPLE,iPhone 12 pro max 256GB,6800,2022-02-12 00:00:00
2414,APPLE,iPhone 12 pro max 512GB,7000,2022-02-12 00:00:00
2415,APPLE,iPhone 12 mini 64g,2850,2022-02-12 00:00:00
2416,APPLE,iPhone 12 mini 128g,3100,2022-02-12 00:00:00
2417,APPLE,iPhone 12 mini 256g,3450,2022-02-12 00:00:00
2418,APPLE,iPhone se2 64g,1000,2022-02-12 00:00:00
2419,APPLE,iPhone se2 128g,1400,2022-02-12 00:00:00
2420,APPLE,iPhone se2 256g,1500,2022-02-12 00:00:00
2421,APPLE,iPhone 11 64GB,2300,2022-02-12 00:00:00
2422,APPLE,iPhone 11 128GB,2700,2022-02-12 00:00:00
2423,APPLE,iPhone 11 256GB,2900,2022-02-12 00:00:00
2424,APPLE,iPhone 11 pro 64GB,2700,2022-02-12 00:00:00
2425,APPLE,iPhone 11 pro 256GB,3500,2022-02-12 00:00:00
2426,APPLE,iPhone 11 pro 512GB,3700,2022-02-12 00:00:00
2427,APPLE,iPhone 11 pro max 64GB,3500,2022-02-12 00:00:00
2428,APPLE,iPhone 11 pro max 256GB,4350,2022-02-12 00:00:00
2429,APPLE,iPhone 11 pro max 512GB,4550,2022-02-12 00:00:00
2430,APPLE,iPhone XS MAX 64GB ,2300,2022-02-12 00:00:00
2431,APPLE,iPhone XS MAX 256GB ,2700,2022-02-12 00:00:00
2432,APPLE,iPhone XS MAX 512GB ,2800,2022-02-12 00:00:00
2433,APPLE,iPhone XS 64GB ,1700,2022-02-12 00:00:00
2434,APPLE,iPhone XS 256GB ,2050,2022-02-12 00:00:00
2435,APPLE,iPhone XS 512GB ,2150,2022-02-12 00:00:00
2436,APPLE,iPhone xr 64GB ,1650,2022-02-12 00:00:00
2437,APPLE,iPhone xr 128GB ,2000,2022-02-12 00:00:00
2438,APPLE,iPhone xr 256GB ,2100,2022-02-12 00:00:00
2439,APPLE,iPhone X 64GB ,1500,2022-02-12 00:00:00
2440,APPLE,iPhone X 256GB ,1750,2022-02-12 00:00:00
2441,APPLE,iPhone 8 64GB ,700,2022-02-12 00:00:00
2442,APPLE,iPhone 8 256GB ,1100,2022-02-12 00:00:00
2443,APPLE,iPhone 8 PLUS 64GB ,1250,2022-02-12 00:00:00
2444,APPLE,iPhone 8 PLUS 256GB ,1600,2022-02-12 00:00:00
2445,APPLE,iPhone 7 32GB,500,2022-02-12 00:00:00
2446,APPLE,iPhone 7 128GB ,600,2022-02-12 00:00:00
2447,APPLE,iPhone 7 256GB ,650,2022-02-12 00:00:00
2448,APPLE,iPhone 7 PLUS 回收價 32GB ,650,2022-02-12 00:00:00
2449,APPLE,iPhone 7 PLUS 128GB ,750,2022-02-12 00:00:00
2450,APPLE,iPhone 7 PLUS 256GB ,850,2022-02-12 00:00:00
2451,APPLE,iPhone 6s 16GB ,250,2022-02-12 00:00:00
2452,APPLE,iPhone 6s 32GB,250,2022-02-12 00:00:00
2453,APPLE,iPhone 6s 64GB,300,2022-02-12 00:00:00
2454,APPLE,iPhone 6s 128GB,300,2022-02-12 00:00:00
2455,APPLE,iPhone 6s PLUS 16GB,300,2022-02-12 00:00:00
2456,APPLE,iPhone 6s PLUS 32GB,400,2022-02-12 00:00:00
2457,APPLE,iPhone 6s PLUS 64GB,450,2022-02-12 00:00:00
2458,APPLE,iPhone 6s PLUS 128GB,500,2022-02-12 00:00:00
2459,APPLE,iPhone 6 16GB ,150,2022-02-12 00:00:00
2460,APPLE,iPhone 6 64GB ,250,2022-02-12 00:00:00
2461,APPLE,iPhone 6 128GB,250,2022-02-12 00:00:00
2462,APPLE,iPhone 6 PLUS 16GB,350,2022-02-12 00:00:00
2463,APPLE,iPhone 6 PLUS 64GB,400,2022-02-12 00:00:00
2464,APPLE,iPhone 6 PLUS 128GB,450,2022-02-12 00:00:00
2465,APPLE,iPhone SE 16GB,200,2022-02-12 00:00:00
2466,APPLE,iPhone SE 32GB,250,2022-02-12 00:00:00
2467,APPLE,iPhone SE 64GB,300,2022-02-12 00:00:00
2468,Samsung,Galaxy s21 ultra 回收價 16+512GB,6800,2022-02-12 00:00:00
2469,Samsung,Galaxy s21 ultra 回收價 12+256GB,5800,2022-02-12 00:00:00
2470,Samsung,Galaxy s21 plus 回收價 8+256GB,4600,2022-02-12 00:00:00
2471,Samsung,Galaxy s21回收價 8+256GB,3300,2022-02-12 00:00:00
2472,Samsung,Galaxy s20 plus 回收價 16+512GB,2900,2022-02-12 00:00:00
2473,Samsung, Galaxy s20 plus 回收價 12+256GB ,2800,2022-02-12 00:00:00
2474,Samsung, Galaxy s20 plus 回收價 8+128GB ,2600,2022-02-12 00:00:00
2475,Samsung,Galaxy s20回收價8+256GB,2400,2022-02-12 00:00:00
2476,Samsung,Galaxy s20fe 回收價 128GB,2200,2022-02-12 00:00:00
2477,Samsung,Galaxy note20 ultra 回收價 512GB ,5000,2022-02-12 00:00:00
2478,Samsung,Galaxy note20 ultra 回收價 256GB,4500,2022-02-12 00:00:00
2479,Samsung, Galaxy note20 5g 回收價 256GB ,3250,2022-02-12 00:00:00
2480,Samsung, Galaxy fold 3回收價 512GB,10000,2022-02-12 00:00:00
2481,Samsung, Galaxy fold2回收價512GB ,6200,2022-02-12 00:00:00
2482,Samsung, Galaxy fold 回收價 512GB ,3500,2022-02-12 00:00:00
2483,Samsung, Galaxy z flip3 5G回收價 ,5100,2022-02-12 00:00:00
2484,Samsung, Galaxy z flip 5G回收價 ,3550,2022-02-12 00:00:00
2485,Samsung, Galaxy z flip 4G回收價 ,2550,2022-02-12 00:00:00
2486,Samsung,Galaxy Note 10 256GB ,1750,2022-02-12 00:00:00
2487,Samsung,Galaxy Note 10 plus回收價512GB,3000,2022-02-12 00:00:00
2488,Samsung,Galaxy Note 10 plus回收價256GB,2700,2022-02-12 00:00:00
2489,Samsung,Galaxy Note 10 lite回收價,850,2022-02-12 00:00:00
2490,Samsung,Galaxy S10 回收價(128GB),1600,2022-02-12 00:00:00
2491,Samsung,Galaxy S10 (512GB),1800,2022-02-12 00:00:00
2492,Samsung,Galaxy S10e 回收價(128GB),1300,2022-02-12 00:00:00
2493,Samsung,Galaxy S10 plus (1T),2300,2022-02-12 00:00:00
2494,Samsung,Galaxy S10 plus二手回收價 (512GB),2000,2022-02-12 00:00:00
2495,Samsung,Galaxy S10 plus (128GB),1700,2022-02-12 00:00:00
2496,Samsung,Galaxy Note 9 回收價(128GB),1100,2022-02-12 00:00:00
2497,Samsung,Galaxy Note 9二手回收價 (512GB),1500,2022-02-12 00:00:00
2498,Samsung,Galaxy Note 8 (64GB),650,2022-02-12 00:00:00
2499,Samsung,Galaxy Note 8 (128GB),750,2022-02-12 00:00:00
2500,Samsung,Galaxy Note 8 (256GB),850,2022-02-12 00:00:00
2501,Samsung,Galaxy S9 回收價(64GB),450,2022-02-12 00:00:00
2502,Samsung,Galaxy S9 plus回收價 (64GB),650,2022-02-12 00:00:00
2503,Samsung,Galaxy S9 plus(128GB),750,2022-02-12 00:00:00
2504,Samsung,Galaxy S9 plus (256GB),1100,2022-02-12 00:00:00
2505,Samsung,Galaxy S8,400,2022-02-12 00:00:00
2506,Samsung,Galaxy S8 plus回收價 64GB,450,2022-02-12 00:00:00
2507,Samsung,Galaxy S8 plus128GB,500,2022-02-12 00:00:00
2508,Samsung,Galaxy c9/C9 Pro 64GB,300,2022-02-12 00:00:00
2509,Samsung,Galaxy C8,200,2022-02-12 00:00:00
2510,Samsung,Galaxy c7/c7 pro,200,2022-02-12 00:00:00
2511,Samsung,Galaxy A9 ,200,2022-02-12 00:00:00
2512,Samsung,Galaxy A9 2018年款,400,2022-02-12 00:00:00
2513,Samsung,Galaxy A80,800,2022-02-12 00:00:00
2514,Samsung,Galaxy A71 5G版,1400,2022-02-12 00:00:00
2515,Samsung,Galaxy A70,600,2022-02-12 00:00:00
2516,Samsung,Galaxy A51回收價,700,2022-02-12 00:00:00
2517,Samsung,Galaxy A51 5G版回收價,1050,2022-02-12 00:00:00
2518,Samsung,Galaxy A42回收價,1100,2022-02-12 00:00:00
2519,Samsung,Galaxy A40s回收價,400,2022-02-12 00:00:00
2520,Samsung,Galaxy A32回收價,1000,2022-02-12 00:00:00
2521,Samsung,Galaxy A31回收價,600,2022-02-12 00:00:00
2522,Samsung,Galaxy A21s回收價,450,2022-02-12 00:00:00
2523,Samsung,Galaxy A20s回收價,400,2022-02-12 00:00:00
2524,Samsung,Galaxy S7 (G930F),150,2022-02-12 00:00:00
2525,Samsung,Galaxy S7 EDGE (G9350) ,200,2022-02-12 00:00:00
2526,Samsung,Galaxy S6 (G9200),100,2022-02-12 00:00:00
2527,Samsung,Galaxy S6 EDGE (G9250) ,150,2022-02-12 00:00:00
2528,Samsung,Galaxy S6 EDGE PLUS (G9287) ,200,2022-02-12 00:00:00
2529,Samsung,Galaxy Note 5 (N9200),350,2022-02-12 00:00:00
2530,Huawei,華為p40 pro 256g,3300,2022-02-12 00:00:00
2531,Huawei,華為p40 pro+ 512g,3600,2022-02-12 00:00:00
2532,Huawei,mate8 32GB,200,2022-02-12 00:00:00
2533,Huawei,mate8 64GB,200,2022-02-12 00:00:00
2534,Huawei,mate9 4+32GB,300,2022-02-12 00:00:00
2535,Huawei,mate9 4+64GB,300,2022-02-12 00:00:00
2536,Huawei,mate9 6+128GB,300,2022-02-12 00:00:00
2537,Huawei,mate9 Pro 4+64GB,400,2022-02-12 00:00:00
2538,Huawei,mate9 Pro 6+128GB,450,2022-02-12 00:00:00
2539,Huawei      ,mate10 4+64GB ,550,2022-02-12 00:00:00
2540,Huawei,mate10 6+128GB,600,2022-02-12 00:00:00
2541,Huawei,mate10 PRO 6+64GB,700,2022-02-12 00:00:00
2542,Huawei      ,mate10 PRO 6+128GB ,800,2022-02-12 00:00:00
2543,Huawei      ,mate20 6+64GB ,900,2022-02-12 00:00:00
2544,Huawei,mate20 6+128GB,1100,2022-02-12 00:00:00
2545,Huawei      ,mate20X 6+128GB ,1150,2022-02-12 00:00:00
2546,Huawei,mate20X 8+256GB,1300,2022-02-12 00:00:00
2547,Huawei,mate20 pro 6+128GB,1100,2022-02-12 00:00:00
2548,Huawei,mate20 pro 8+128GB,1200,2022-02-12 00:00:00
2549,Huawei,mate20 pro 8+256GB ,1300,2022-02-12 00:00:00
2550,Huawei,mate30 pro 回收價8+128GB 4G版,2300,2022-02-12 00:00:00
2551,Huawei,mate30 pro 8+256GB 4G版,2600,2022-02-12 00:00:00
2552,Huawei,mate30 pro 8+128GB 5G版,3000,2022-02-12 00:00:00
2553,Huawei,mate30 pro 8+256GB 5G版,3200,2022-02-12 00:00:00
2554,Huawei,mate30  6+128GB 4G版,1300,2022-02-12 00:00:00
2555,Huawei,mate30  8+128GB 4G版,1500,2022-02-12 00:00:00
2556,Huawei,mate30  6+128GB 5G版,2100,2022-02-12 00:00:00
2557,Huawei,mate30  8+128GB 5G版,2500,2022-02-12 00:00:00
2558,Huawei      ,P9 32GB/64GB ,200,2022-02-12 00:00:00
2559,Huawei,P9 plus 4+64GB/128GB,250,2022-02-12 00:00:00
2560,Huawei      ,P10 4+64GB/128GB ,400,2022-02-12 00:00:00
2561,Huawei      ,P10 Plus 6+128GB/256GB ,400,2022-02-12 00:00:00
2562,Huawei      ,P20 6+64GB ,550,2022-02-12 00:00:00
2563,Huawei      ,P20 6+128GB ,600,2022-02-12 00:00:00
2564,Huawei      ,P20 PRO 6+64GB/128GB ,650,2022-02-12 00:00:00
2565,Huawei,P20 PRO 6+256GB/8+128GB,850,2022-02-12 00:00:00
2566,Huawei,P20 PRO/8+256GB,950,2022-02-12 00:00:00
2567,Huawei,P30 6+128GB/8+128GB ,1200,2022-02-12 00:00:00
2568,Huawei,P30 8+256GB,1500,2022-02-12 00:00:00
2569,Huawei,P30 pro 8+128GB,1500,2022-02-12 00:00:00
2570,Huawei,P30 pro 8+256GB,1700,2022-02-12 00:00:00
2571,Huawei,P30 pro 8+512GB,2000,2022-02-12 00:00:00
2572,Huawei      ,NOVA 9 pro  8+128GB ,2200,2022-02-12 00:00:00
2573,Huawei      ,NOVA 9 pro  8+256GB ,2700,2022-02-12 00:00:00
2574,Huawei      ,NOVA 9  8+128GB ,2000,2022-02-12 00:00:00
2575,Huawei      ,NOVA 9  8+256GB ,2200,2022-02-12 00:00:00
2576,Huawei      ,NOVA 8 5G版 8+128GB ,2000,2022-02-12 00:00:00
2577,Huawei      ,NOVA 8 5G版 8+256GB ,2300,2022-02-12 00:00:00
2578,Huawei      ,NOVA 8 pro 5G版 8+128GB ,2350,2022-02-12 00:00:00
2579,Huawei      ,NOVA 8 pro 5G版 8+256GB ,2750,2022-02-12 00:00:00
2580,Huawei      ,Huawei MEDIA PAD M3 LITE 8 INCH LTE ,500,2022-02-12 00:00:00
2581,Huawei      ,Huawei MEDIA PAD M5 8.4 INCH LTE ,900,2022-02-12 00:00:00
2582,LG,G5 (H860N),250,2022-02-12 00:00:00
2583,LG,G6 (H870DS),500,2022-02-12 00:00:00
2584,LG,G6+ (H870DSU),550,2022-02-12 00:00:00
2585,LG,Q6+,400,2022-02-12 00:00:00
2586,LG,LG G7 THINQ (4GB+64GB),2500,2022-02-12 00:00:00
2587,LG,LG G7+ THINQ (6GB+128GB),3000,2022-02-12 00:00:00
2588,LG,V10,100,2022-02-12 00:00:00
2589,LG,V20,350,2022-02-12 00:00:00
2590,LG,V30,550,2022-02-12 00:00:00
2591,LG,V30+,700,2022-02-12 00:00:00
2592,Sony,XPERIA Z2 (C6503),150,2022-02-12 00:00:00
2593,Sony,XPERIA XZ2 Premium (H8166),3600,2022-02-12 00:00:00
2594,Sony,XPERIA Z3 (D6653),250,2022-02-12 00:00:00
2595,Sony,XPERIA Z3 Compact (D5833),250,2022-02-12 00:00:00
2596,Sony,XPERIA Z3+ (E6553 / E6533),250,2022-02-12 00:00:00
2597,Sony,XPERIA Z3+ DUAL,250,2022-02-12 00:00:00
2598,Sony,XPERIA Z5 (E6653),550,2022-02-12 00:00:00
2599,Sony,XPERIA Z5 Dual (E6683),480,2022-02-12 00:00:00
2600,Sony,XPERIA Z5 Compact (E5823),350,2022-02-12 00:00:00
2601,Sony,XPERIA Z5 Premium (E6853),550,2022-02-12 00:00:00
2602,Sony,XPERIA Z5 Premium DUAL,500,2022-02-12 00:00:00
2603,Sony,XPERIA XZ Premium,850,2022-02-12 00:00:00
2604,Sony,XPERIA XA1 ULTRA,600,2022-02-12 00:00:00
2605,Sony,XPERIA XA1,350,2022-02-12 00:00:00
2606,Sony,XPERIA XZ1,1700,2022-02-12 00:00:00
2607,Sony,XPERIA XZ2 (H8296) BLACK,2600,2022-02-12 00:00:00
2608,Sony,XPERIA XZ1 COMPACT,1500,2022-02-12 00:00:00
2609,Sony,XPERIA XZ2 COMPACT (H8324),2300,2022-02-12 00:00:00
2610,Sony,XPERIA XZs,1000,2022-02-12 00:00:00
2611,Sony,SONY XPERIA XA2 ULTRA (H4233),1000,2022-02-12 00:00:00
2612,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 128GB (4G+HK$350),5500,2022-02-12 00:00:00
2613,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 256GB (4G+HK$350),5900,2022-02-12 00:00:00
2614,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 512GB (4G+HK$350),6200,2022-02-12 00:00:00
2615,Apple,iPad pro 12.9吋 第四代 （2020款）回收價wifi 1T (4G+HK$350),6400,2022-02-12 00:00:00
2616,Apple,iPad pro 12.9吋 第三代 （2018款）回收價wifi 64GB (4G+HK$300),3500,2022-02-12 00:00:00
2617,Apple,iPad pro 12.9吋 第三代 （2018款） wifi 256GB (4G+HK$300),4000,2022-02-12 00:00:00
2618,Apple,iPad pro 12.9吋 第三代（2018款）wifi 512GB(4G+HK$300),4600,2022-02-12 00:00:00
2619,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 128GB (4G+HK$350),4200,2022-02-12 00:00:00
2620,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 256GB (4G+HK$350),4900,2022-02-12 00:00:00
2621,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 512GB (4G+HK$350),5200,2022-02-12 00:00:00
2622,Apple,iPad pro 11吋（2020款）第二代 回收價wifi 1T (4G+HK$300),5500,2022-02-12 00:00:00
2623,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 64GB (4G+HK$350),3300,2022-02-12 00:00:00
2624,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 256GB (4G+HK$350),3850,2022-02-12 00:00:00
2625,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 512GB (4G+HK$350),4150,2022-02-12 00:00:00
2626,Apple,iPad pro 11吋（2018款）第一代 回收價wifi 1T (4G+HK$300),4350,2022-02-12 00:00:00
2627,Apple,iPad pro 12.9吋 第二代 （2017款）wifi 64GB (4G+HK$300),2150,2022-02-12 00:00:00
2628,Apple,iPad pro 12.9吋 第二代（2017款）wifi 256GB (4G+HK$300),2600,2022-02-12 00:00:00
2629,Apple,iPad pro 12.9吋 第二代（2017款）wifi 512GB (4G+HK$350),3000,2022-02-12 00:00:00
2630,Apple,iPad pro 10.5吋 第二代（2017款）wifi 64GB (4G+HK$250),1600,2022-02-12 00:00:00
2631,Apple,iPad pro 10.5吋 第二代 （2017款）wifi 256GB (4G+HK$250),2100,2022-02-12 00:00:00
2632,Apple,iPad pro 10.5吋 第二代（2017款）wifi 512GB (4G+HK$250),2400,2022-02-12 00:00:00
2633,Apple,iPad pro 12.9吋 第一代（2015款） wifi 32GB (4G+HK$200),1550,2022-02-12 00:00:00
2634,Apple,iPad pro 12.9吋 第一代（2015款） wifi 128GB (4G+HK$200),1900,2022-02-12 00:00:00
2635,Apple,iPad pro 12.9吋 第一代（2015款） wifi 256GB (4G+HK$200),2200,2022-02-12 00:00:00
2636,Apple,iPad pro 9.7inch 第一代（2016款）wifi 32GB (4G+HK$200),1100,2022-02-12 00:00:00
2637,Apple,iPad pro 9.7inch 第一代（2016款）wifi 128GB (4G+HK$200),1300,2022-02-12 00:00:00
2638,Apple,iPad pro 9.7inch 第一代（2016款）wifi 256GB (4G+HK$200),1500,2022-02-12 00:00:00
2639,Apple,iPad air4 wifi 64GB (4G+HK$300),3400,2022-02-12 00:00:00
2640,Apple,iPad air4 wifi 256GB (4G+HK$300),4000,2022-02-12 00:00:00
2641,Apple,iPad air3 wifi 回收價64GB (4G+HK$250),2200,2022-02-12 00:00:00
2642,Apple,iPad air3 wifi 256GB (4G+HK$250),2800,2022-02-12 00:00:00
2643,Apple,iPad air2 回收價wifi 16GB (4G+HK$200),650,2022-02-12 00:00:00
2644,Apple,iPad air2 wifi 64GB (4G+HK$200),850,2022-02-12 00:00:00
2645,Apple,iPad air2 wifi 128GB (4G+HK$200),1050,2022-02-12 00:00:00
2646,Apple,iPad air回收價 wifi16GB (3G+HK$100),350,2022-02-12 00:00:00
2647,Apple,iPad air wifi32GB (3G+HK$100),450,2022-02-12 00:00:00
2648,Apple,iPad air wifi64GB (3G+HK$100),550,2022-02-12 00:00:00
2649,Apple,iPad 8回收價（2020） wifi32GB (3G+HK$300),1700,2022-02-12 00:00:00
2650,Apple,iPad 8（2020） wifi128GB (3G+HK$300),2200,2022-02-12 00:00:00
2651,Apple,iPad 7回收價（2019） wifi32GB (3G+HK$250),1400,2022-02-12 00:00:00
2652,Apple,iPad 7（2019） wifi128GB (3G+HK$250),1800,2022-02-12 00:00:00
2653,Apple,iPad 6（2018） wifi32GB (3G+HK$200),1100,2022-02-12 00:00:00
2654,Apple,iPad 6（2018） wifi128GB (3G+HK$200),1400,2022-02-12 00:00:00
2655,Apple,iPad 5（2017） wifi32GB (3G+HK$200),900,2022-02-12 00:00:00
2656,Apple,iPad 5（2017） wifi128GB (3G+HK$200),1150,2022-02-12 00:00:00
2657,Apple,iPad mini5回收價 wifi 64GB (4G+HK$450),1700,2022-02-12 00:00:00
2658,Apple,iPad mini5 wifi 256GB (4G+HK$450),2200,2022-02-12 00:00:00
2659,Apple,iPad mini4 wifi16GB (4G+HK$200),700,2022-02-12 00:00:00
2660,Apple,iPad mini4 wifi64GB (4G+HK$200),950,2022-02-12 00:00:00
2661,Apple,iPad mini4 wifi128GB (4G+HK$200),1100,2022-02-12 00:00:00
2662,Apple,iPad mini3 wifi16GB (4G+HK$100),400,2022-02-12 00:00:00
2663,Apple,iPad mini3 wifi64GB (4G+HK$100),550,2022-02-12 00:00:00
